id,string1,string2,distance,similarity,substring
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis,17,51," VRTX Rack Chassis"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis [Dell PowerEdge VRTX],39,20," VRTX Rack Chassis"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,"PowerEdge VRTX Rack Chassis, PM#3652724",29,26," VRTX Rack Chassis"
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,PowerEdge VRTX Rack Gehäuse,23,34," VRTX Rack "
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,PS (Gii 103077371) VRTX Rack Chassis,9,75,) VRTX Rack Chassis
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,SL (Gii 103233836) VRTX Rack Chassis,10,72,6) VRTX Rack Chassis
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,SL (Gii: 102981801) VRTX Rack Chasis,12,67,) VRTX Rack Chas
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,SL (Gii: 102981850) VRTX Rack Chasis,12,67,) VRTX Rack Chas
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,Tarnybiniu stociu moduline talpykla,34,3,i
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,VRTX(giiquote:100380273/12),34,3,VRTX
210-ABCT,NS(Gii:104109276) VRTX Rack Chassis,ZR (Gii 103181821) VRTX Rack Chassis,10,72,) VRTX Rack Chassis
874309-B21#0D1,HPE APOLLO2000 GEN10 SVR NODE BLANK,HPE Apollo 2000 Gen10 Server Node FIO Bl,22,45,2000 G
874309-B21,HPE APOLLO2000 GEN10 SVR NODE BLANK,APOLLO2000 GEN10 SVR NODE BLK,6,83,APOLLO2000 GEN10 SVR NODE BL
874309-B21,HPE APOLLO2000 GEN10 SVR NODE BLANK,HPE Apollo 2000 Gen10 Server Node Blank,20,49,2000 G
874309-B21,HPE APOLLO2000 GEN10 SVR NODE BLANK,HPE HPE Apollo2000 Gen10 Svr Node Blank,20,49,2000 G
3.00001E+13,XC730XD NIC,XC630 Web-Scale Converged Appliance,30,14,XC
3.00003E+13,EMC-XC740XDENT 2Node Hyper-Converged Appliance,"960GB 2.5"" SAS Solid State Drive",39,15," 2"
3.00003E+13,VXRAIL E560 Flash Drive Array,"960GB 2.5"" SAS Solid State Drive",26,19," Drive"
3000010000000,XC730XD Xeon NIC,XC6300 Web-Scale Converged Appliance,28,22,XC
210-ANLW,LB(Gii:104155976) XC640ENT,BASE HCI XC640ENT ESXI,21,19," XC640ENT"
210-ANLW,LB(Gii:104155976) XC640ENT,"BASE,HCI,XC640ENT,ESXI DELL EMC XC640",33,11,XC640ENT
210-ANLW,LB(Gii:104155976) XC640ENT,CH (Gii 103270187) XC640ENT,11,59,) XC640ENT
210-ANLW,LB(Gii:104155976) XC640ENT,CH(Gii:103543219) XC640ENT,9,65,) XC640ENT
210-ANLW,LB(Gii:104155976) XC640ENT,DELL EMC XC640ENT F R ESXI [DELL EMC XC,34,13," XC640ENT"
210-ANLW,LB(Gii:104155976) XC640ENT,DELL EMC XC640ENT FOR ESXI,25,4," XC640ENT"
210-ANLW,LB(Gii:104155976) XC640ENT,DELL EMC XC640ENT POUR ESXI [D ELL EMC XC640 - ULTIMATE,46,16," XC640ENT"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,(GIIQuote:99102910) VRTX Rack Chassis 18*600GB 3YRPRO4HR,35,38,) VRTX Rack Chassis
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 1.4TB 5YRPRO4HR,40,18,"5) VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 5YRPRO4HR,34,21,"5) VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,(GIIQuote:99640691) VRTX 10Gb H710P 12*900GB 3YRPRO4HR,45,17,") VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,(GIIQuote:100217158) VRTX,29,22,) VRTX
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,(GIIQuote:100328136) VRTX,29,22,) VRTX
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,(GIIQuote:100360931) VRTX Chassis,21,43," Chassis"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,(GIIQuote:100425878.10) VRTX,31,16,) VRTX
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,(GIIQuote:100428456/5) VRTX,30,19,5) VRTX
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,:B&H-Poste:2000160962 dell pe vrtx chass,31,23,hass
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,:B&H-Poste:2000161869 DELL PE VRTX CHASS,33,18," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,:CR21:DELL PWRDG VRTX I350 5Y,29,22," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,:CRHN:DELL POWEREDGE VRTX CHASSIS RACK,32,16," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,":DIRISI:DELL VRTX 25*1,2To BROADCOM 5719",34,15," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,:MINDEF:DELL PWRDG VRTX I350 5Y,30,19," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,:POSTE:DELL PE VRTX Chassis Rack 11x300G,32,20," Chassis"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,:UNIHA:DELL PE VRTX ChÃ¢ssis Rack 6x600GB,33,20," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,":UNIHA:DELL PE VRTX ChÃ¢ssis Rack 10x1,2T",33,20," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?17911342.9,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?17955501,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?17963434,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?18404389.2,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?18416509,34,8,416
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?18421834,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?18588135,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?22793384.3,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?22831976.2,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?22982117,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?23038285,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?23045949.2,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?23054288,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/210-ABCT?23186489.2,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/BUNDEL POWEREDGE VRTX RACK,30,19," VRTX R"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/Dell 210-ABCT?18183625,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,BTO/Dell 210-ABCT?18243222.2,34,8,10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/Dell PowerEdge VRTX,32,14," VRTX"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis,25,32," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis para rack,32,18," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/Dell PowerEdge VRTX rack,28,24," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/Dell PowerEdge VRTX Rack Chassis,19,49," VRTX Rack Chassis"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/PowerEdge VRTX chasis para rack,32,14," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,cs/PowerEdge VRTX chasis para rack,32,14," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/PowerEdge VRTX Rack,27,27," VRTX Rack"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis,19,49," VRTX Rack Chassis"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,cs/Poweredge VRTX rack chassis,21,43," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis[Dell Powe,29,28," VRTX Rack Chassis"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,CS/PowerEdge VRTX Rack for blades,28,24," VRTX Rack "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,DELL POWEREDGE VRTX 10X1TB NLSAS 5Y BASI,35,13," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,DELL POWEREDGE VRTX CHASSIS RA CK,31,16," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,DELL POWEREDGE VRTX RACK,28,24," VRTX R"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,DELL PowerEdge VRTX Rack,26,30," VRTX Rack"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,DELL PowerEdge VRTX Rack Gehaeuse,24,35," VRTX Rack "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,DELL POWEREDGE VRTX WITH 2XM630P 5Y PROP,35,13," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,HC (Gii: 102421482) VRTX,25,32,) VRTX
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,HC (Gii: 102481160) VRTX Rack Chassis,12,68,) VRTX Rack Chassis
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,HC GII 102855840 VRTX,28,24," VRTX"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,HC(EQ:101390414/2)VRTX,27,27,VRTX
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,HC(GII:101250146/2)VRTX,26,30,VRTX
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,JS (Gii: 102174427.1) VRTX Rack + M630,18,53,") VRTX Rack "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,JS (Gii: 102174430.1) VRTX Rack + M630,17,55,") VRTX Rack "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,LM (GIIQuote:101475038.2) VRTX,29,22,) VRTX
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,MS(Gii:100987176) VRTX,24,35,(Gii:10
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK,31,16," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK CO NFIGURATION RACK POWEREDGE VRT,54,11," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,PowerEdge VRTX obudowa do monta¿u w szafie serwerowej,48,9," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,PowerEdge VRTX obudowa do montau w szafie serwerowej,47,10," VRTX "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,POWEREDGE VRTX RACK,29,22," VRTX R"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,PowerEdge VRTX Rack,27,27," VRTX Rack"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,PowerEdge Vrtx Rack,30,19," Rack"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,PowerEdge VRTX Rack-Gehäuse,26,30," VRTX Rack"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,POWEREDGE VRTX RACK CHASSIS,28,24," VRTX R"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis,19,49," VRTX Rack Chassis"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis [Dell PowerEdge VRTX],41,16," VRTX Rack Chassis"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,"PowerEdge VRTX Rack Chassis, PM#3652724",31,21," VRTX Rack Chassis"
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,PowerEdge VRTX Rack Gehäuse,25,32," VRTX Rack "
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,PS (Gii 103077371) VRTX Rack Chassis,12,68,) VRTX Rack Chassis
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,SL (Gii 103233836) VRTX Rack Chassis,12,68,) VRTX Rack Chassis
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,SL (Gii: 102981801) VRTX Rack Chasis,13,65,) VRTX Rack Chas
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,SL (Gii: 102981850) VRTX Rack Chasis,12,68,) VRTX Rack Chas
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,Tarnybiniu stociu moduline talpykla,35,5,i
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,VRTX(giiquote:100380273/12),34,8,VRTX
210-ABCT,DH(Gii:104161035.5) VRTX Rack Chassis,ZR (Gii 103181821) VRTX Rack Chassis,11,70,) VRTX Rack Chassis
UCP-HCV240-SN.P,UCP HyperConverged VMware V240 Serial Nu,UCP HYPERCONVERGED VMWARE V240 SERIAL NU,22,45," V240 S"
Q8A66A,HPE OmniStack 16-22c 2P Extra Small SW,HPE OMNISTACK 16-22C 2P EXTRA SMALL SW,16,58," 16-22"
VX14GDRVBLANK,VxRail 14G DRIVE BLANK,VXRAIL 14G DRIVE BLANK,4,82," 14G DRIVE BLANK"
INSTALCTRYFRAR740H,VxRail-500 FRANCE SHIPMOD H,VXRAIL-500 FRANCE SHIPMOD H,4,85,-500 FRANCE SHIPMOD H
Q8C92A,HPE NS CS7000 Hybrid Fld Upgr,HPE HPE NS CS7000 Hybrid Fld,9,69,HPE NS CS7000 Hybrid Fld
210-ABUX,PP(Gii104227121.2) FX2,(GIIQuote:99573434.6) BTO PowerEdge FX2  Ready Rails  DualPSU 2000W  3Yr PRO4HR,72,9," FX2"
210-ABUX,PP(Gii104227121.2) FX2,(GIIQuote:100207760.6) FX2,16,38,) FX2
210-ABUX,PP(Gii104227121.2) FX2,(GIIQuote:100626133/7) FX2,17,35,) FX2
210-ABUX,PP(Gii104227121.2) FX2,:SNCF:DELL PowerEdge FX2 Chassis SD 2GB,35,10," FX2"
210-ABUX,PP(Gii104227121.2) FX2,:UNIHA:DELL PowerEdge FX2 Chassis,29,12," FX2"
210-ABUX,PP(Gii104227121.2) FX2,AS (Gii 103333783) FX2,13,41,) FX2
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?17880671/2,20,13,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?17981851.6,21,9,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?17981851.6.B,22,12,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?18001110.2,20,13,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?18341821,19,14,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?18341821.B,21,9,21.
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?18351845,19,14,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?18502024,19,14,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?18502024.B,20,13,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?23059970,20,9,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?23182264.3,19,17,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/210-ABUX?23295859,19,14,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/Dell 210-ABUX?18195516.3,24,14,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/Dell 210-ABUX?18237499,22,15,10
210-ABUX,PP(Gii104227121.2) FX2,BTO/Dell PowerEdge FX2 Chassis,26,13," FX2"
210-ABUX,PP(Gii104227121.2) FX2,BTO/Dell PowerEdge FX2 Chassis for up to,36,10," FX2"
210-ABUX,PP(Gii104227121.2) FX2,BTO/PowerEdge FX2 Chassis,23,8," FX2"
210-ABUX,PP(Gii104227121.2) FX2,CS/Dell PowerEdge FX2,18,18," FX2"
210-ABUX,PP(Gii104227121.2) FX2,CS/PE FX2 Chassis 3Y PS,22,4," FX2"
210-ABUX,PP(Gii104227121.2) FX2,CS/PowerEdge FX2,18,18," FX2"
210-ABUX,PP(Gii104227121.2) FX2,DELL BTO PowerEdge FX2 [PowerEdge FX2,31,16," FX2"
210-ABUX,PP(Gii104227121.2) FX2,DELL FX 2 + 3 NODES,21,5," FX"
210-ABUX,PP(Gii104227121.2) FX2,DELL POWEREDGE FX2,18,18," FX2"
210-ABUX,PP(Gii104227121.2) FX2,Dell PowerEdge FX2,18,18," FX2"
210-ABUX,PP(Gii104227121.2) FX2,HC (Gii 103139470/3) FX2,13,46,) FX2
210-ABUX,PP(Gii104227121.2) FX2,HC(GII:100581062.11)FX2,15,35,FX2
210-ABUX,PP(Gii104227121.2) FX2,LB(Gii:103399399.3) FX2,11,52,) FX2
210-ABUX,PP(Gii104227121.2) FX2,LM  (GIIQuote:101074959.15) FX2,21,32,) FX2
210-ABUX,PP(Gii104227121.2) FX2,POWEREDGE FX2,17,23," FX2"
210-ABUX,PP(Gii104227121.2) FX2,PowerEdge FX2,17,23," FX2"
210-ABUX,PP(Gii104227121.2) FX2,POWEREDGE FX2 CHASSIS FX2S 2*2 000W 1XCMC 2X1GBE PASS TROUGH,52,13," FX2"
210-ABUX,PP(Gii104227121.2) FX2,POWEREDGE FX2 CHASSIS FX2S 2X2 000W 1XCMC 2GB SD 2*PASS TRI,51,14," FX2"
210-ABUX,PP(Gii104227121.2) FX2,Poweredge Fx2 Configurato,23,8," F"
210-ABUX,PP(Gii104227121.2) FX2,PP (Gii 102972244) FX2,8,64,) FX2
210-ABUX,PP(Gii104227121.2) FX2,PP (Gii 103241233) FX2,8,64,) FX2
210-ABUX,PP(Gii104227121.2) FX2,PS (Gii: 102490442) FX2,11,52,2) FX2
210-ABUX,PP(Gii104227121.2) FX2,SL (Gii: 102759314/4) FX2,13,48,) FX2
210-ABUX,PP(Gii104227121.2) FX2,SL (Gii: 102941100) FX2,11,52,) FX2
210-ABUX,PP(Gii104227121.2) FX2,SL (Gii: 102941199) FX2,11,52,) FX2
210-ABUX,PP(Gii104227121.2) FX2,ZR (Gii 103094518) PowerEdge FX2,21,34,(Gii
210-ABUX,PP(Gii104227121.2) FX2,ZR (Gii 103187182) FX2,10,55,2) FX2
210-ABUX,PP(Gii104227121.2) FX2,ZR (Gii 103333348.1) FX2,12,50,) FX2
210-ABUX,PP(Gii104227121.2) FX2,ZR (Gii: 102562678) FX2 Chassis,20,35,) FX2
210-ABUX,PP(Gii104227121.2) FX2,ZR (Gii: 102562732) FX2 Chassis,19,39,2) FX2
210-ABUX,PP(Gii104227121.2) FX2,ZR (Gii: 102824121) FX2,10,57,) FX2
RISER640CNFG2DUAL,VXRAIL-500 RISER R640 CONFIG2 L,VXRAIL-500 R640 Drive Array,17,45,VXRAIL-500 R
RISER640CNFG2DUAL,VXRAIL-500 RISER R640 CONFIG2 L,VXRAIL-500 RISER R640 CONFIG2,2,94,VXRAIL-500 RISER R640 CONFIG2
RISER640CNFG2DUAL,VXRAIL-500 RISER R640 CONFIG2 L,VXRAIL-500 RISER R640 CONFIG2 LP,1,97,VXRAIL-500 RISER R640 CONFIG2 L
RISER640CNFG2DUAL,VXRAIL-500 RISER R640 CONFIG2 L,VxRail-500 RISER R640 CONFIG2 LP,5,84,-500 RISER R640 CONFIG2 L
2SE560HSKDM165OL,VXRAIL-500 2S E560 165WL HTK DI,VXRAIL-500 2S E560 165WL HTK D,1,97,VXRAIL-500 2S E560 165WL HTK D
2SE560HSKDM165OL,VXRAIL-500 2S E560 165WL HTK DI,VXRAIL-500 2S E560 165WL HTK DIMM BLNK,7,82,VXRAIL-500 2S E560 165WL HTK DI
2SE560HSKDM165OL,VXRAIL-500 2S E560 165WL HTK DI,VxRail-500 2S E560 165WL HTK DIMM BLNK,11,71,-500 2S E560 165WL HTK DI
2SE560HSKDM165OL,VXRAIL-500 2S E560 165WL HTK DI,VXRAIL 500 Flash Drive Array,19,39,VXRAIL
95Y3318,*FOD* FLEX SYSTEM FABRIC SI4093 SYSTEM I,FLEX SYSTEM FABRIC SI4093 SYSTEM INTERCONNECT MODULE (UPGRADE 1),36,44,FLEX SYSTEM FABRIC SI4093 SYSTEM I
95Y3318,*FOD* FLEX SYSTEM FABRIC SI4093 SYSTEM I,LENOVO DCG Flex System Fabric SI4093,30,25," SI4093"
E0K6PLL,IBM PUREDATA SYSTEM FOR ANALYT ICS N3001-005 APPLIANCE INSTAL,IBM PureData System for Analytics N3001,44,28," N3001"
E0K6PLL,IBM PUREDATA SYSTEM FOR ANALYT ICS N3001-005 APPLIANCE INSTAL,IBM PUREDATA SYSTEM FOR ANALYTICS N3001-,21,66,IBM PUREDATA SYSTEM FOR ANALYT
E0K6PLL,IBM PUREDATA SYSTEM FOR ANALYT ICS N3001-005 APPLIANCE INSTAL,PUREDATA SYS ANALYT*CNG12M902,39,36,PUREDATA SYS
E0K6RLL,IBM PUREDATA SYSTEM FOR ANALYT ICS N3001-005 APPLIANCE INSTAL,IBM PUREDATA SYSTEM FOR ANALYTICS N300,23,62,IBM PUREDATA SYSTEM FOR ANALYT
E0K6RLL,IBM PUREDATA SYSTEM FOR ANALYT ICS N3001-005 APPLIANCE INSTAL,IBM PUREDATA SYSTEM FOR ANALYTICS N3001-,21,66,IBM PUREDATA SYSTEM FOR ANALYT
E0K6RLL,IBM PUREDATA SYSTEM FOR ANALYT ICS N3001-005 APPLIANCE INSTAL,IBM PUREDATA SYSTEM FOR ANALYTICS N3001-005 APPLIA,11,82,IBM PUREDATA SYSTEM FOR ANALYT
E0K6RLL,IBM PUREDATA SYSTEM FOR ANALYT ICS N3001-005 APPLIANCE INSTAL,PureData Analytics N3001-005,47,23," N3001-005"
E0K6RLL,IBM PUREDATA SYSTEM FOR ANALYT ICS N3001-005 APPLIANCE INSTAL,PUREDATA SYS ANALYTI*CNG12M48,39,36,PUREDATA SYS
INSTGR13ITAR740,=>>VXRAIL-500 ITALY,VXRAIL-500 ITALY SHIPMOD GR1300,18,42,VXRAIL-500 ITALY
XCVRSFPSR1G10GH,=>>VXRAIL-500 TRANSCEIVER,VXRAIL 500 Flash Drive Array,21,25,VXRAIL
PS1600W-250VACH,=>>VXRAIL-500 DUALHOTPLG,VXRAIL-500 DUALHOTPLG 1600W PS-250VAC H,21,46,VXRAIL-500 DUALHOTPLG
PS1600W-250VACH,=>>VXRAIL-500 DUALHOTPLG,VxRail-500 DUALHOTPLG 1600W PS-250VAC H,25,36,-500 DUALHOTPLG
2SP570HSDM125OL,=>>VXRAIL-500 FACTORYORD RQ 2666M,VXRAIL-500 2SP570 125WL CHASSI,22,33,"VXRAIL-500 "
2SP570HSDM125OL,=>>VXRAIL-500 FACTORYORD RQ 2666M,VxRail-500 2SP570 125WL CHASSIS FAN HSK,33,15,"-500 "
2SP570HSDM125OL,=>>VXRAIL-500 FACTORYORD RQ 2666M,VXRAIL 500 Flash Drive Array,21,36,VXRAIL
Q9J70A,=>>>HPE OMNISTACK 8_14C 2P MEDIU SW,HPE OmniStack 8-14c 2P Medium SW/Promo,24,37,HPE O
1S5STDFANE560165L,VXRAIL-5001S5STDFANLESSTHAN165W,VxRail-500 1S 5 STD FAN LESS THAN 165W,11,71,-500
1S5STDFANE560165L,VXRAIL-5001S5STDFANLESSTHAN165W,VXRAIL 500 Flash Drive Array,21,32,VXRAIL
RRAILKIT1U1NH,VXRAIL-500A8READYRAILS2-4POSTRACKS1U1N,VXRAIL-500 A8READYRAILS2-4 POSTRACK,7,82,A8READYRAILS2-4
RRAILKIT1U1NH,VXRAIL-500A8READYRAILS2-4POSTRACKS1U1N,VxRail-500 A8READYRAILS2-4 POSTRACKS1U1N,6,85,A8READYRAILS2-4
XCVRSFPSR1G10GH,VXRAIL-500TRANSCEIVERLCSR1G10GH,VXRAIL 500 Flash Drive Array,22,29,VXRAIL
847077-B21,:APHP:HP Apollo k6000 Chassis CZ3903MYVW,HPE APOLLO K6000 CHASSIS,29,28,6000 C
847077-B21,:APHP:HP Apollo k6000 Chassis CZ3903MYVW,HPE Apollo k6000 Chassis,17,58," Apollo k6000 Chassis"
859362-B21,zHP HPE Apollo 6000 Chassis Controller,HPE APOLLO 6000 CHASSIS CONTROLLER,24,37," 6000 C"
859362-B21,zHP HPE Apollo 6000 Chassis Controller,HPE Apollo 6000 Chassis Controller,4,89,HPE Apollo 6000 Chassis Controller
847077-B21,zHP HPE Apollo k6000 Chassis,HPE APOLLO K6000 CHASSIS,16,43,6000 C
847077-B21,zHP HPE Apollo k6000 Chassis,HPE Apollo k6000 Chassis,4,86,HPE Apollo k6000 Chassis
847077-B21,:APHP:HP Apollo k6000 Chassis CZ3903MHF7,HPE APOLLO K6000 CHASSIS,29,28,6000 C
847077-B21,:APHP:HP Apollo k6000 Chassis CZ3903MHF7,HPE Apollo k6000 Chassis,17,58," Apollo k6000 Chassis"
